order_date,city,category,product_name,quantity,final_amount,feedback_sentiment,customer_rating,delivery_time_minutes,customer_id,order_hour,price_per_unit,sentiment_score,customer_age
2024-05-24,Bengaluru,Bakery,Cookies,2,134.96,Negative,3,52,CUST8048,15,67.48,-1,48
2024-05-24,Bengaluru,Bakery,Cake,0,171.27,Positive,4,28,CUST8845,22,,1,39
2024-05-24,Bengaluru,Dairy,Milk,2,172.57,Positive,4,47,CUST8784,10,86.285,1,27
2024-05-24,Mumbai,Bakery,Bread,1,160.65,Positive,4,46,CUST7507,17,160.65,1,47
2024-05-24,Bengaluru,Fruits,Banana,5,103.55,Negative,3,41,CUST3761,11,20.71,-1,50
2024-05-24,Delhi,Dairy,Butter,4,145.62,Positive,5,28,CUST2341,14,36.405,1,36
2024-05-24,Chennai,Bakery,Cookies,5,193.81,Neutral,4,41,CUST4337,6,38.762,0,42
2024-05-24,Delhi,Beverages,Tea,8,146.83,Positive,5,48,CUST7864,20,18.35375,1,18
2024-05-24,Delhi,Dairy,Butter,1,148.48,Positive,4,22,CUST7761,11,148.48,1,49
2024-05-24,Mumbai,Dairy,Butter,1,154.65,Negative,3,13,CUST2211,11,154.65,-1,42
2024-05-24,Kolkata,Snacks,Chips,2,173.5,Positive,5,19,CUST8047,18,86.75,1,58
2024-05-24,Mumbai,Bakery,Cookies,1,221.56,Positive,4,44,CUST3005,6,221.56,1,34
2024-05-24,Mumbai,Beverages,Tea,3,183.89,Neutral,4,32,CUST2963,18,61.29666666666666,0,31
2024-05-24,Bengaluru,Fruits,Banana,0,198.03,Positive,4,35,CUST8531,12,,1,30
2024-05-24,Mumbai,Dairy,Cheese,4,217.49,Positive,5,44,CUST5589,20,54.3725,1,55
2024-05-24,Chennai,Fruits,Mango,3,196.04,Neutral,4,27,CUST7863,17,65.34666666666666,0,56
2024-05-24,Chennai,Fruits,Banana,2,146.92,Positive,4,28,CUST9173,6,73.46,1,19
2024-05-24,Bengaluru,Fruits,Mango,3,160.11,Positive,5,47,CUST7832,20,53.370000000000005,1,49
2024-05-24,Mumbai,Snacks,Chips,1,168.54,Positive,4,29,CUST2474,9,168.54,1,49
2024-05-24,Kolkata,Fruits,Apple,2,233.73,Positive,5,40,CUST8713,18,116.865,1,57
2024-05-24,Delhi,Bakery,Cookies,1,109.95,Positive,4,38,CUST8631,10,109.95,1,23
2024-05-24,Bengaluru,Bakery,Cookies,4,166.0,Neutral,3,21,CUST3858,7,41.5,0,42
2024-05-24,Mumbai,Beverages,Juice,2,168.17,Positive,4,37,CUST3978,6,84.085,1,20
2024-05-24,Chennai,Beverages,Coffee,5,128.47,Neutral,3,35,CUST7356,21,25.694,0,35
2024-05-24,Delhi,Fruits,Banana,1,155.6,Positive,4,11,CUST1429,11,155.6,1,55
2024-05-24,Bengaluru,Fruits,Apple,3,144.01,Positive,5,31,CUST2138,21,48.00333333333333,1,20
2024-05-24,Kolkata,Snacks,Chips,3,216.24,Positive,5,34,CUST1350,19,72.08,1,22
2024-05-24,Bengaluru,Fruits,Banana,6,164.8,Positive,5,51,CUST4917,8,27.46666666666667,1,41
2024-05-24,Delhi,Fruits,Banana,4,127.03,Positive,4,39,CUST7327,20,31.7575,1,51
2024-05-24,Chennai,Fruits,Banana,1,96.65,Positive,5,26,CUST5751,8,96.65,1,56
2024-05-25,Bengaluru,Dairy,Cheese,5,154.3,Positive,4,45,CUST7821,7,30.860000000000003,1,41
2024-05-25,Bengaluru,Dairy,Milk,2,217.8,Negative,2,37,CUST4481,6,108.9,-1,53
2024-05-25,Delhi,Snacks,Nuts,2,139.24,Positive,5,42,CUST9213,14,69.62,1,45
2024-05-25,Bengaluru,Snacks,Biscuit,3,118.44,Neutral,3,44,CUST6181,14,39.48,0,51
2024-05-25,Mumbai,Bakery,Cookies,1,195.06,Neutral,4,39,CUST2951,12,195.06,0,33
2024-05-25,Delhi,Snacks,Nuts,1,164.91,Neutral,4,20,CUST8616,8,164.91,0,53
2024-05-25,Delhi,Bakery,Cookies,3,181.69,Positive,4,31,CUST6994,16,60.56333333333333,1,24
2024-05-25,Chennai,Fruits,Apple,2,274.64,Positive,4,31,CUST2968,12,137.32,1,35
2024-05-25,Delhi,Snacks,Chips,4,219.2,Neutral,3,13,CUST7579,14,54.8,0,23
2024-05-25,Delhi,Snacks,Chips,1,140.62,Positive,4,35,CUST7411,6,140.62,1,45
2024-05-25,Bengaluru,Snacks,Nuts,4,129.7,Neutral,3,22,CUST4836,19,32.425,0,56
2024-05-25,Kolkata,Bakery,Cake,2,98.32,Positive,5,43,CUST5450,11,49.16,1,51
2024-05-25,Delhi,Bakery,Cake,3,164.32,Positive,4,55,CUST8930,12,54.77333333333333,1,58
2024-05-25,Bengaluru,Beverages,Coffee,3,208.22,Positive,4,28,CUST6695,15,69.40666666666667,1,46
2024-05-25,Delhi,Bakery,Cake,4,104.34,Positive,5,34,CUST2909,12,26.085,1,21
2024-05-25,Delhi,Bakery,Cake,5,204.98,Positive,4,54,CUST3007,7,40.995999999999995,1,31
2024-05-25,Delhi,Dairy,Milk,1,197.17,Negative,1,20,CUST2940,9,197.17,-1,22
2024-05-25,Chennai,Snacks,Chips,2,185.2,Neutral,4,23,CUST2678,22,92.6,0,42
2024-05-25,Delhi,Bakery,Cookies,4,145.74,Positive,5,42,CUST1059,6,36.435,1,56
2024-05-25,Delhi,Snacks,Biscuit,3,175.34,Neutral,4,31,CUST8822,15,58.446666666666665,0,25
2024-05-25,Mumbai,Snacks,Chips,7,198.87,Positive,5,29,CUST9332,20,28.41,1,32
2024-05-25,Chennai,Dairy,Cheese,6,191.58,Positive,4,47,CUST2713,15,31.930000000000003,1,36
2024-05-25,Mumbai,Snacks,Biscuit,4,174.96,Positive,4,17,CUST6918,17,43.74,1,28
2024-05-25,Mumbai,Bakery,Cookies,5,177.07,Positive,5,14,CUST7544,21,35.414,1,37
2024-05-25,Delhi,Snacks,Biscuit,0,215.27,Neutral,3,25,CUST6572,14,,0,53
2024-05-25,Mumbai,Beverages,Juice,6,141.87,Positive,5,50,CUST1089,20,23.645,1,35
2024-05-25,Bengaluru,Beverages,Coffee,4,193.43,Neutral,4,33,CUST9103,22,48.3575,0,31
2024-05-25,Bengaluru,Dairy,Cheese,1,239.02,Positive,5,36,CUST1590,19,239.02,1,55
2024-05-25,Mumbai,Bakery,Bread,4,142.16,Positive,4,22,CUST5320,7,35.54,1,42
2024-05-25,Mumbai,Dairy,Milk,2,153.43,Neutral,3,32,CUST8532,9,76.715,0,33
2024-05-25,Delhi,Beverages,Juice,4,94.0,Negative,2,23,CUST8434,12,23.5,-1,35
2024-05-25,Mumbai,Bakery,Bread,3,167.76,Negative,2,12,CUST3151,18,55.919999999999995,-1,18
2024-05-25,Delhi,Snacks,Nuts,4,210.93,Positive,5,21,CUST9264,20,52.7325,1,57
2024-05-25,Kolkata,Bakery,Bread,0,194.88,Positive,4,28,CUST9665,6,,1,18
2024-05-25,Chennai,Fruits,Banana,1,127.24,Negative,3,17,CUST4191,16,127.24,-1,18
2024-05-26,Chennai,Bakery,Bread,5,141.56,Positive,4,16,CUST6366,15,28.312,1,38
2024-05-26,Chennai,Snacks,Chips,2,139.98,Positive,5,30,CUST5578,10,69.99,1,42
2024-05-26,Bengaluru,Fruits,Mango,3,210.51,Positive,5,37,CUST2397,21,70.17,1,44
2024-05-26,Kolkata,Dairy,Butter,5,80.86,Positive,5,61,CUST5316,16,16.172,1,27
2024-05-26,Mumbai,Bakery,Cookies,5,127.4,Positive,4,37,CUST5821,11,25.48,1,29
2024-05-26,Bengaluru,Dairy,Butter,1,174.68,Neutral,3,51,CUST8973,14,174.68,0,45
2024-05-26,Bengaluru,Bakery,Bread,0,169.22,Positive,5,50,CUST5556,18,,1,49
2024-05-26,Bengaluru,Beverages,Coffee,1,99.0,Neutral,3,16,CUST4208,13,99.0,0,50
2024-05-26,Kolkata,Beverages,Coffee,1,225.67,Neutral,4,15,CUST1179,19,225.67,0,25
2024-05-26,Mumbai,Snacks,Chips,4,129.68,Neutral,3,37,CUST8769,6,32.42,0,59
2024-05-26,Mumbai,Beverages,Coffee,6,127.5,Positive,4,24,CUST2184,22,21.25,1,43
2024-05-26,Chennai,Fruits,Banana,4,141.2,Positive,5,54,CUST3719,10,35.3,1,59
2024-05-26,Delhi,Fruits,Banana,2,158.98,Positive,4,20,CUST4612,7,79.49,1,58
2024-05-26,Bengaluru,Bakery,Bread,1,208.54,Positive,4,46,CUST3251,14,208.54,1,19
2024-05-26,Chennai,Dairy,Cheese,1,212.07,Neutral,4,25,CUST4827,9,212.07,0,52
2024-05-26,Bengaluru,Fruits,Mango,5,220.77,Positive,4,37,CUST6497,22,44.154,1,51
2024-05-26,Bengaluru,Bakery,Bread,3,104.71,Positive,5,40,CUST6235,22,34.90333333333333,1,23
2024-05-26,Delhi,Dairy,Milk,2,166.82,Neutral,4,11,CUST4599,21,83.41,0,48
2024-05-26,Mumbai,Beverages,Tea,6,149.04,Positive,5,36,CUST1455,13,24.84,1,40
2024-05-26,Chennai,Bakery,Bread,6,184.19,Negative,1,28,CUST7479,16,30.698333333333334,-1,29
2024-05-26,Bengaluru,Dairy,Milk,3,208.44,Negative,2,29,CUST2053,15,69.48,-1,45
2024-05-26,Bengaluru,Snacks,Chips,8,145.72,Positive,5,26,CUST9442,18,18.215,1,32
2024-05-26,Delhi,Snacks,Biscuit,5,175.87,Positive,5,33,CUST7922,22,35.174,1,36
2024-05-26,Delhi,Fruits,Apple,4,152.82,Positive,4,24,CUST3282,15,38.205,1,29
2024-05-26,Chennai,Dairy,Milk,2,113.69,Negative,1,41,CUST5973,21,56.845,-1,19
2024-05-26,Mumbai,Snacks,Chips,4,112.75,Neutral,4,18,CUST1143,10,28.1875,0,28
2024-05-26,Bengaluru,Fruits,Apple,5,225.4,Positive,4,49,CUST5566,18,45.08,1,54
2024-05-26,Delhi,Bakery,Bread,1,255.12,Positive,4,45,CUST7657,22,255.12,1,55
2024-05-26,Kolkata,Bakery,Bread,3,130.73,Positive,4,31,CUST4095,14,43.57666666666666,1,42
2024-05-26,Chennai,Dairy,Butter,2,192.65,Positive,4,56,CUST7179,19,96.325,1,38
2024-05-26,Bengaluru,Dairy,Milk,3,164.09,Positive,5,57,CUST1065,22,54.696666666666665,1,59
2024-05-26,Delhi,Dairy,Cheese,2,106.54,Positive,5,45,CUST8069,9,53.27,1,53
2024-05-26,Bengaluru,Dairy,Butter,2,205.14,Positive,4,22,CUST5452,20,102.57,1,26
2024-05-26,Kolkata,Snacks,Chips,4,169.0,Positive,5,39,CUST5719,16,42.25,1,29
2024-05-26,Mumbai,Snacks,Biscuit,3,90.19,Positive,5,43,CUST9073,17,30.063333333333333,1,27
2024-05-27,Chennai,Fruits,Apple,2,191.0,Positive,5,23,CUST4375,14,95.5,1,22
2024-05-27,Bengaluru,Snacks,Biscuit,4,237.25,Positive,5,39,CUST3482,18,59.3125,1,50
2024-05-27,Chennai,Bakery,Cookies,2,111.87,Positive,5,30,CUST3842,20,55.935,1,22
2024-05-27,Bengaluru,Fruits,Apple,1,119.38,Positive,4,12,CUST3926,20,119.38,1,33
2024-05-27,Delhi,Snacks,Chips,1,182.76,Positive,4,40,CUST5860,10,182.76,1,54
2024-05-27,Mumbai,Dairy,Butter,3,216.9,Positive,4,27,CUST5107,19,72.3,1,54
2024-05-27,Delhi,Snacks,Chips,4,145.63,Positive,5,49,CUST4706,22,36.4075,1,46
2024-05-27,Chennai,Beverages,Tea,2,185.88,Positive,4,35,CUST7820,8,92.94,1,35
2024-05-27,Kolkata,Fruits,Banana,4,188.74,Positive,5,44,CUST4980,7,47.185,1,46
2024-05-27,Kolkata,Snacks,Chips,3,232.87,Positive,4,22,CUST4977,6,77.62333333333333,1,23
2024-05-27,Mumbai,Snacks,Chips,2,123.77,Positive,4,24,CUST3189,15,61.885,1,35
2024-05-27,Delhi,Bakery,Bread,1,188.56,Positive,4,31,CUST6019,22,188.56,1,49
2024-05-27,Kolkata,Dairy,Cheese,4,232.93,Positive,4,25,CUST7302,17,58.2325,1,59
2024-05-27,Bengaluru,Dairy,Cheese,2,194.2,Positive,4,30,CUST6956,6,97.1,1,48
2024-05-27,Delhi,Bakery,Bread,2,250.78,Negative,2,37,CUST5143,17,125.39,-1,28
2024-05-27,Bengaluru,Bakery,Cookies,2,168.74,Positive,5,35,CUST2051,22,84.37,1,43
2024-05-27,Delhi,Beverages,Coffee,2,167.53,Positive,4,31,CUST1754,8,83.765,1,45
2024-05-27,Mumbai,Fruits,Mango,2,126.64,Neutral,3,50,CUST8690,16,63.32,0,44
2024-05-27,Bengaluru,Dairy,Cheese,5,204.0,Neutral,3,49,CUST3255,22,40.8,0,36
2024-05-27,Delhi,Bakery,Bread,7,247.05,Neutral,3,52,CUST5736,8,35.292857142857144,0,44
2024-05-27,Chennai,Bakery,Cookies,2,70.86,Neutral,4,14,CUST1300,13,35.43,0,37
2024-05-27,Delhi,Fruits,Mango,2,119.71,Neutral,4,34,CUST3051,9,59.855,0,20
2024-05-27,Delhi,Bakery,Bread,2,205.7,Neutral,3,29,CUST6250,12,102.85,0,33
2024-05-27,Delhi,Beverages,Coffee,6,239.13,Positive,4,60,CUST2713,19,39.855,1,56
2024-05-27,Kolkata,Fruits,Apple,2,238.2,Positive,4,17,CUST5228,19,119.1,1,46
2024-05-27,Mumbai,Beverages,Coffee,4,177.6,Positive,4,32,CUST4741,9,44.4,1,32
2024-05-27,Bengaluru,Snacks,Biscuit,3,220.41,Positive,5,46,CUST4330,21,73.47,1,47
2024-05-27,Delhi,Dairy,Cheese,3,178.81,Negative,3,32,CUST3411,6,59.60333333333333,-1,57
2024-05-27,Delhi,Bakery,Cake,0,90.48,Neutral,3,20,CUST3572,22,,0,18
2024-05-27,Mumbai,Fruits,Apple,0,180.19,Negative,3,57,CUST6020,15,,-1,46
2024-05-27,Chennai,Beverages,Coffee,2,132.87,Positive,5,30,CUST3630,21,66.435,1,47
2024-05-27,Chennai,Dairy,Cheese,2,172.58,Positive,4,42,CUST3467,21,86.29,1,57
2024-05-27,Delhi,Dairy,Butter,2,206.07,Positive,4,17,CUST8650,13,103.035,1,49
2024-05-27,Bengaluru,Bakery,Cake,2,138.86,Neutral,4,38,CUST4606,12,69.43,0,27
2024-05-27,Chennai,Dairy,Milk,0,101.49,Positive,5,50,CUST2286,11,,1,44
2024-05-28,Mumbai,Bakery,Cookies,3,182.16,Positive,4,29,CUST1171,21,60.72,1,25
2024-05-28,Chennai,Snacks,Biscuit,3,227.52,Neutral,4,44,CUST1145,21,75.84,0,53
2024-05-28,Delhi,Bakery,Cookies,3,127.53,Positive,5,24,CUST6352,12,42.51,1,59
2024-05-28,Chennai,Beverages,Coffee,7,158.03,Positive,4,63,CUST7941,14,22.575714285714287,1,52
2024-05-28,Kolkata,Dairy,Cheese,2,205.18,Neutral,4,26,CUST7455,19,102.59,0,53
2024-05-28,Chennai,Dairy,Milk,7,137.0,Positive,5,28,CUST5617,16,19.571428571428573,1,53
2024-05-28,Kolkata,Dairy,Cheese,2,213.11,Positive,4,36,CUST6874,19,106.555,1,42
2024-05-28,Mumbai,Bakery,Cookies,2,93.28,Negative,1,21,CUST1077,12,46.64,-1,37
2024-05-28,Chennai,Fruits,Banana,3,184.09,Neutral,4,35,CUST5677,6,61.36333333333334,0,34
2024-05-28,Mumbai,Bakery,Cookies,2,235.71,Positive,4,47,CUST6635,18,117.855,1,40
2024-05-28,Mumbai,Beverages,Coffee,2,142.24,Positive,5,43,CUST1645,8,71.12,1,42
2024-05-28,Kolkata,Bakery,Cake,1,169.43,Neutral,3,55,CUST3091,9,169.43,0,48
2024-05-28,Kolkata,Dairy,Butter,4,50.0,Negative,1,50,CUST8106,16,12.5,-1,23
2024-05-28,Chennai,Snacks,Nuts,2,135.35,Neutral,4,33,CUST1064,7,67.675,0,52
2024-05-28,Delhi,Beverages,Juice,2,164.02,Positive,5,36,CUST1676,19,82.01,1,21
2024-05-28,Kolkata,Snacks,Nuts,4,213.23,Positive,4,27,CUST2533,17,53.3075,1,57
2024-05-28,Kolkata,Beverages,Coffee,3,224.34,Neutral,4,47,CUST4683,22,74.78,0,37
2024-05-28,Delhi,Beverages,Coffee,5,195.8,Positive,5,45,CUST1428,17,39.160000000000004,1,58
2024-05-28,Mumbai,Dairy,Milk,1,98.1,Positive,5,29,CUST4539,17,98.1,1,18
2024-05-28,Mumbai,Bakery,Cookies,4,160.29,Positive,4,27,CUST1971,6,40.0725,1,43
2024-05-28,Mumbai,Dairy,Milk,2,157.86,Positive,4,42,CUST6124,18,78.93,1,51
2024-05-28,Chennai,Dairy,Butter,6,191.37,Neutral,3,23,CUST7608,19,31.895,0,27
2024-05-28,Bengaluru,Dairy,Butter,1,193.14,Positive,4,48,CUST8038,7,193.14,1,40
2024-05-28,Kolkata,Snacks,Nuts,4,159.8,Negative,2,49,CUST6697,17,39.95,-1,41
2024-05-28,Chennai,Beverages,Tea,5,184.97,Positive,4,39,CUST2329,21,36.994,1,30
2024-05-28,Mumbai,Fruits,Apple,8,134.06,Positive,5,22,CUST1728,9,16.7575,1,46
2024-05-28,Chennai,Bakery,Bread,2,213.79,Positive,4,27,CUST1082,13,106.895,1,44
2024-05-28,Mumbai,Dairy,Cheese,5,128.9,Positive,4,22,CUST7610,7,25.78,1,48
2024-05-28,Chennai,Beverages,Tea,1,156.31,Positive,4,39,CUST1429,15,156.31,1,27
2024-05-28,Delhi,Bakery,Cake,1,219.71,Positive,4,33,CUST4275,14,219.71,1,48
2024-05-28,Chennai,Fruits,Banana,2,189.79,Neutral,4,46,CUST3020,20,94.895,0,56
2024-05-28,Delhi,Fruits,Mango,5,140.27,Negative,3,20,CUST6314,18,28.054000000000002,-1,27
2024-05-28,Mumbai,Dairy,Milk,2,176.68,Positive,4,28,CUST7023,22,88.34,1,41
2024-05-28,Kolkata,Fruits,Apple,3,177.96,Positive,4,30,CUST5726,21,59.32,1,50
2024-05-28,Mumbai,Fruits,Apple,7,246.03,Positive,5,54,CUST7040,7,35.14714285714286,1,31
2024-05-29,Bengaluru,Bakery,Cookies,4,207.68,Positive,5,47,CUST3258,19,51.92,1,52
2024-05-29,Mumbai,Bakery,Bread,3,200.05,Positive,5,36,CUST1877,8,66.68333333333334,1,51
2024-05-29,Kolkata,Dairy,Cheese,2,132.84,Positive,5,41,CUST1793,17,66.42,1,34
2024-05-29,Delhi,Beverages,Coffee,3,134.67,Positive,4,19,CUST2986,13,44.88999999999999,1,38
2024-05-29,Delhi,Dairy,Milk,4,141.52,Positive,5,35,CUST7535,7,35.38,1,49
2024-05-29,Mumbai,Snacks,Nuts,1,242.31,Neutral,4,47,CUST9000,9,242.31,0,20
2024-05-29,Bengaluru,Fruits,Banana,2,151.32,Positive,4,48,CUST8390,19,75.66,1,32
2024-05-29,Delhi,Beverages,Tea,1,155.54,Neutral,3,59,CUST5692,21,155.54,0,25
2024-05-29,Mumbai,Bakery,Cake,3,110.57,Positive,4,32,CUST7053,7,36.85666666666666,1,49
2024-05-29,Mumbai,Snacks,Biscuit,4,114.96,Positive,5,40,CUST2845,17,28.74,1,55
2024-05-29,Delhi,Snacks,Chips,4,173.16,Neutral,3,26,CUST2050,19,43.29,0,43
2024-05-29,Bengaluru,Fruits,Banana,5,217.25,Positive,5,38,CUST5988,11,43.45,1,47
2024-05-29,Chennai,Bakery,Bread,3,167.0,Neutral,3,39,CUST6752,18,55.666666666666664,0,26
2024-05-29,Delhi,Beverages,Juice,3,171.0,Positive,4,32,CUST9191,9,57.0,1,49
2024-05-29,Bengaluru,Bakery,Bread,3,241.56,Positive,4,15,CUST9258,17,80.52,1,28
2024-05-29,Kolkata,Fruits,Mango,3,170.64,Neutral,4,26,CUST4983,13,56.879999999999995,0,39
2024-05-29,Mumbai,Snacks,Nuts,2,168.9,Positive,5,38,CUST2474,12,84.45,1,51
2024-05-29,Kolkata,Fruits,Banana,3,213.7,Neutral,4,55,CUST4574,21,71.23333333333333,0,58
2024-05-29,Mumbai,Dairy,Cheese,4,206.3,Neutral,4,42,CUST7475,11,51.575,0,35
2024-05-29,Bengaluru,Snacks,Biscuit,2,145.87,Positive,4,18,CUST1552,16,72.935,1,36
2024-05-29,Delhi,Fruits,Mango,1,158.65,Positive,4,12,CUST8904,10,158.65,1,35
2024-05-29,Kolkata,Beverages,Coffee,7,187.61,Neutral,4,40,CUST3518,21,26.801428571428573,0,54
2024-05-29,Kolkata,Beverages,Tea,2,178.94,Neutral,3,27,CUST1445,12,89.47,0,35
2024-05-29,Delhi,Beverages,Juice,1,235.93,Positive,4,40,CUST8741,10,235.93,1,29
2024-05-29,Mumbai,Dairy,Cheese,5,158.07,Positive,5,39,CUST2655,16,31.613999999999997,1,21
2024-05-29,Chennai,Bakery,Cake,2,199.65,Positive,4,25,CUST9209,20,99.825,1,44
2024-05-29,Mumbai,Beverages,Tea,2,189.12,Positive,4,39,CUST3698,8,94.56,1,22
2024-05-29,Bengaluru,Dairy,Butter,3,187.2,Neutral,3,12,CUST6463,10,62.4,0,23
2024-05-29,Chennai,Beverages,Juice,2,143.6,Positive,4,17,CUST2682,10,71.8,1,30
2024-05-29,Kolkata,Dairy,Cheese,2,166.64,Positive,5,36,CUST5947,14,83.32,1,40
2024-05-29,Bengaluru,Beverages,Juice,4,169.48,Neutral,4,45,CUST7672,20,42.37,0,59
2024-05-29,Kolkata,Bakery,Cake,4,228.69,Negative,1,42,CUST1495,8,57.1725,-1,42
2024-05-29,Chennai,Fruits,Banana,3,157.29,Positive,5,44,CUST7795,11,52.43,1,21
2024-05-29,Bengaluru,Beverages,Tea,3,168.91,Positive,5,22,CUST7337,22,56.303333333333335,1,49
2024-05-29,Bengaluru,Fruits,Mango,6,170.29,Negative,2,46,CUST3484,13,28.381666666666664,-1,32
2024-05-30,Mumbai,Beverages,Coffee,5,248.52,Negative,1,32,CUST1038,16,49.704,-1,43
2024-05-30,Chennai,Bakery,Bread,3,202.04,Positive,4,41,CUST2453,11,67.34666666666666,1,59
2024-05-30,Kolkata,Fruits,Mango,3,195.51,Positive,5,36,CUST9226,13,65.17,1,28
2024-05-30,Delhi,Dairy,Butter,0,174.99,Positive,4,42,CUST6182,15,,1,26
2024-05-30,Chennai,Beverages,Tea,0,151.45,Positive,4,40,CUST5824,8,,1,28
2024-05-30,Bengaluru,Beverages,Tea,4,215.55,Positive,4,16,CUST1740,19,53.8875,1,19
2024-05-30,Delhi,Dairy,Milk,1,154.03,Neutral,3,23,CUST2204,19,154.03,0,44
2024-05-30,Bengaluru,Bakery,Cake,3,250.09,Positive,4,41,CUST1698,15,83.36333333333333,1,43
2024-05-30,Mumbai,Snacks,Biscuit,3,177.76,Positive,5,36,CUST8142,17,59.25333333333333,1,25
2024-05-30,Chennai,Beverages,Coffee,3,198.15,Positive,4,35,CUST8233,11,66.05,1,38
2024-05-30,Delhi,Dairy,Butter,2,170.97,Positive,4,53,CUST8351,17,85.485,1,38
2024-05-30,Chennai,Snacks,Nuts,3,284.26,Neutral,4,14,CUST2006,19,94.75333333333333,0,25
2024-05-30,Bengaluru,Beverages,Juice,5,126.45,Positive,4,21,CUST1369,7,25.29,1,18
2024-05-30,Delhi,Fruits,Apple,4,154.87,Positive,5,45,CUST6923,14,38.7175,1,55
2024-05-30,Chennai,Dairy,Butter,4,131.63,Positive,5,24,CUST8136,15,32.9075,1,30
2024-05-30,Bengaluru,Fruits,Apple,1,118.21,Neutral,3,28,CUST8503,22,118.21,0,26
2024-05-30,Mumbai,Bakery,Cookies,1,185.04,Neutral,4,42,CUST4471,22,185.04,0,45
2024-05-30,Bengaluru,Snacks,Biscuit,2,153.36,Positive,4,26,CUST2868,8,76.68,1,23
2024-05-30,Chennai,Dairy,Cheese,2,156.42,Positive,4,24,CUST7199,6,78.21,1,40
2024-05-30,Mumbai,Beverages,Tea,4,158.57,Neutral,3,40,CUST8403,17,39.6425,0,53
2024-05-30,Delhi,Beverages,Coffee,4,172.26,Positive,5,33,CUST9051,12,43.065,1,34
2024-05-30,Delhi,Snacks,Biscuit,6,109.77,Positive,4,45,CUST7887,9,18.294999999999998,1,26
2024-05-30,Mumbai,Fruits,Banana,6,121.17,Positive,5,49,CUST9892,15,20.195,1,29
2024-05-30,Kolkata,Fruits,Apple,1,116.64,Neutral,3,41,CUST1134,18,116.64,0,39
2024-05-30,Bengaluru,Dairy,Milk,1,174.13,Positive,5,24,CUST3904,7,174.13,1,29
2024-05-30,Delhi,Dairy,Cheese,2,173.28,Positive,4,53,CUST8613,15,86.64,1,23
2024-05-30,Delhi,Fruits,Apple,0,170.66,Positive,4,38,CUST4570,9,,1,26
2024-05-30,Mumbai,Dairy,Butter,4,191.11,Negative,1,30,CUST2320,10,47.7775,-1,54
2024-05-30,Chennai,Fruits,Banana,1,184.54,Neutral,4,38,CUST1249,7,184.54,0,20
2024-05-30,Mumbai,Snacks,Nuts,3,102.77,Negative,3,52,CUST8254,17,34.25666666666667,-1,51
2024-05-30,Chennai,Dairy,Milk,2,164.77,Negative,2,53,CUST5883,22,82.385,-1,25
2024-05-30,Bengaluru,Fruits,Apple,2,177.87,Neutral,3,49,CUST1815,15,88.935,0,27
2024-05-30,Delhi,Dairy,Butter,6,126.73,Positive,4,25,CUST8450,7,21.121666666666666,1,58
2024-05-30,Chennai,Beverages,Coffee,1,109.69,Positive,4,33,CUST9841,11,109.69,1,59
2024-05-30,Bengaluru,Beverages,Coffee,10,201.11,Positive,5,26,CUST6800,13,20.111,1,26
2024-05-31,Kolkata,Bakery,Cookies,0,132.71,Positive,4,21,CUST4970,16,,1,31
2024-05-31,Chennai,Fruits,Apple,0,206.62,Positive,5,45,CUST2466,17,,1,54
2024-05-31,Delhi,Bakery,Cake,4,171.97,Neutral,4,33,CUST5967,14,42.9925,0,44
2024-05-31,Delhi,Fruits,Mango,5,157.59,Neutral,4,27,CUST5419,7,31.518,0,58
2024-05-31,Kolkata,Dairy,Butter,3,196.92,Neutral,3,16,CUST5382,13,65.64,0,49
2024-05-31,Mumbai,Fruits,Mango,5,175.82,Positive,4,34,CUST9512,16,35.164,1,21
2024-05-31,Delhi,Beverages,Juice,1,165.77,Positive,4,30,CUST1787,9,165.77,1,19
2024-05-31,Delhi,Dairy,Cheese,0,134.23,Positive,4,27,CUST6579,15,,1,50
2024-05-31,Delhi,Beverages,Juice,4,232.41,Positive,5,34,CUST3809,21,58.1025,1,38
2024-05-31,Kolkata,Dairy,Butter,4,127.53,Positive,4,21,CUST1596,13,31.8825,1,18
2024-05-31,Delhi,Fruits,Apple,6,216.91,Positive,4,26,CUST1626,9,36.151666666666664,1,28
2024-05-31,Bengaluru,Fruits,Mango,5,107.86,Positive,5,28,CUST2056,15,21.572,1,18
2024-05-31,Bengaluru,Beverages,Coffee,1,188.95,Positive,5,46,CUST1504,17,188.95,1,28
2024-05-31,Mumbai,Snacks,Nuts,4,203.25,Negative,3,54,CUST3977,19,50.8125,-1,24
2024-05-31,Delhi,Fruits,Mango,2,174.85,Positive,4,45,CUST9369,21,87.425,1,19
2024-05-31,Kolkata,Snacks,Chips,3,198.99,Neutral,3,49,CUST8413,17,66.33,0,32
2024-05-31,Delhi,Dairy,Milk,4,220.41,Positive,5,49,CUST1172,12,55.1025,1,25
2024-05-31,Kolkata,Snacks,Chips,5,195.89,Neutral,3,46,CUST3911,12,39.178,0,43
2024-05-31,Chennai,Beverages,Coffee,1,241.65,Neutral,4,49,CUST6038,14,241.65,0,57
2024-05-31,Mumbai,Bakery,Cookies,4,260.54,Positive,4,51,CUST3517,6,65.135,1,59
2024-05-31,Bengaluru,Bakery,Cake,4,235.54,Positive,4,16,CUST1615,11,58.885,1,52
2024-05-31,Bengaluru,Beverages,Coffee,1,199.28,Positive,5,50,CUST4771,11,199.28,1,58
